projection_status,diagnostic_layer,diagnostic_class,edit_signature,target_count,source_type_count,total_occurrences,count_2020,count_2021,count_2022,count_2023,count_2024,count_2025,example_targets_json
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:NG;SUB:N>T;SUB:D>W;SUB:AE>E,1,1,1,0,0,1,0,0,0,"[""명퇴핻따고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:P;SUB:B>Y;RULE_ONLY:W,1,1,1,1,0,0,0,0,0,"[""보려고흐펼귀""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""시뷱뿌늠표냐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:PP,1,1,1,0,1,0,0,0,0,"[""현빵임니다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:T;SUB:D>W;RULE_ONLY:N,1,1,1,0,0,0,0,0,1,"[""정년퇴지캔는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:T;SUB:D>Y,1,1,1,0,0,0,0,0,1,"[""겨텨를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:T;SUB:D>Y;SUB:NG>N,1,1,1,0,0,0,0,1,0,"[""숃튜브라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:G,1,1,1,0,0,1,0,0,0,"[""생명과학끼술""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:L;SUB:NG>N;RULE_ONLY:W,1,1,1,0,0,0,1,0,0,"[""경영하궐론과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:N;SUB:NG>N,1,1,1,0,0,0,1,0,0,"[""교관니미신가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:NG;RULE_ONLY:Y,1,1,1,1,0,0,0,0,0,"[""겨우뢍구기거드뇨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:W;SUB:E>AE;SUB:NG>N,1,1,1,0,0,0,0,0,1,"[""변화됃따든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:Y,1,1,1,0,0,0,0,1,0,"[""캡쓜화시켜서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:D>S,1,1,1,0,0,0,0,0,1,"[""계회카셔야""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:E>AE;RULE_ONLY:W;SUB:E>AE,1,1,1,0,0,0,0,0,1,"[""소멸됃뙏따고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:E>AE;SUB:NG>N,1,1,1,0,0,0,0,1,0,"[""세련됃따든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:K>G;RULE_ONLY:W,1,1,1,0,0,0,0,1,0,"[""계획썽과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:K>G;SUB:N>NG,1,1,1,0,1,0,0,0,0,"[""계획썽도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:K>G;SUB:NG>N,1,1,1,0,0,0,0,1,0,"[""계획써라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:G,1,1,1,0,1,0,0,0,0,"[""빈혀략까지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:G;SUB:NG>L;SUB:N>Y;RULE_ONLY:W,1,1,1,0,0,0,0,0,1,"[""며녁력꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:G;SUB:NG>L;SUB:N>Y;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""며녁려기거드뇨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:G;SUB:NG>L;SUB:N>Y;SUB:K>G,1,1,1,0,0,1,0,0,0,"[""며녁려긔""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""슉쓕쓕쓕""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;SUB:B>P,1,1,1,0,0,0,0,0,1,"[""말씀하셛쎧따오시피""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;SUB:N>NG;SUB:M>B,1,1,1,0,1,0,0,0,0,"[""균형잡꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;SUB:N>NG;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""청년경차린가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:W;RULE_ONLY:Y;SUB:NG>N,1,1,1,0,0,1,0,0,0,"[""혀련관계라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:AE>E;RULE_ONLY:W,1,1,1,0,0,0,0,1,0,"[""재계약꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:B>P;RULE_ONLY:L;SUB:NG>N,1,1,1,0,0,1,0,0,0,"[""경식쓰필르민가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:B>P;SUB:J>D,1,1,1,1,0,0,0,0,0,"[""계피맏또""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:D>S;SUB:Y>W;RULE_ONLY:L,1,1,1,0,1,0,0,0,0,"[""원샤숸킬로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:D>T;RULE_ONLY:T;SUB:D>Y,1,1,1,0,0,0,1,0,0,"[""뷰티유튜버드를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:J>D;RULE_ONLY:Y,1,1,1,0,0,0,1,0,0,"[""쳐맏껴놛떠니""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:K>G;RULE_ONLY:W;RULE_ONLY:N,1,1,1,0,1,0,0,0,0,"[""교육꽈연나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:K>G;RULE_ONLY:W;SUB:M>N,1,1,1,0,0,0,0,1,0,"[""교육꽌보다는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:K>G;RULE_ONLY:W;SUB:NG>N,1,1,1,0,0,1,0,0,0,"[""교육꽈인가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>B;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""서류합껵""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;RULE_ONLY:EU_G,1,1,1,0,1,0,0,0,0,"[""중년부늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;RULE_ONLY:W,1,1,1,0,0,1,0,0,0,"[""변비화니라는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;RULE_ONLY:Y;RULE_ONLY:N,1,1,1,0,0,0,1,0,0,"[""중년부니션는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;RULE_ONLY:Y;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""변변찬코""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>N;SUB:NG>G,1,1,1,0,1,0,0,0,0,"[""년백께""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;RULE_ONLY:G;RULE_ONLY:G;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""경복꼬등학꾜를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;RULE_ONLY:G;SUB:NG>N,1,1,1,1,0,0,0,0,0,"[""경복꿍이라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;RULE_ONLY:S;SUB:SS>Y;SUB:B>P;RULE_ONLY:N,1,1,1,0,0,0,1,0,0,"[""명품쇼핑이언는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;SUB:K>G;RULE_ONLY:W,1,1,1,0,0,0,1,0,0,"[""견종백꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;SUB:M>B,1,1,1,0,1,0,0,0,0,"[""교통법쌍""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;SUB:NG>G;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""경북때학꾜도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>NG;SUB:NG>N;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""부냥반느냐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>L;RULE_ONLY:B,1,1,1,0,1,0,0,0,0,"[""명란덥빱""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>L;RULE_ONLY:N,1,1,1,0,0,0,1,0,0,"[""경리연는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:G;SUB:K>H,1,1,1,0,0,0,1,0,0,"[""양념통닥하고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:G;SUB:NG>L;SUB:N>Y,1,1,1,0,0,0,0,1,0,"[""경착류글""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:L;RULE_ONLY:Y,1,1,1,0,0,1,0,0,0,"[""경제절랴기""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:L;SUB:N>Y;RULE_ONLY:W,1,1,1,0,0,0,0,0,1,"[""경쟁력꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:P;SUB:B>Y,1,1,1,0,0,1,0,0,0,"[""경주펴늘""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:T;SUB:D>W;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""명태튀기민가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:W;RULE_ONLY:Y;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""경제관녀미라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;RULE_ONLY:W;SUB:NG>N,1,1,1,0,0,0,0,0,1,"[""우녕되는구나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;SUB:M>N,1,1,1,1,0,0,0,0,0,"[""명진전보글""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;SUB:N>NG;RULE_ONLY:L;SUB:N>Y,1,1,1,0,0,1,0,0,0,"[""경제성장류리""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;SUB:NG>G;RULE_ONLY:Y;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""경찰대학꾠가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;SUB:NG>N;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""형드리신건가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>G;RULE_ONLY:W;RULE_ONLY:Y,1,1,1,0,0,0,1,0,0,"[""외교학꽈라며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>G;SUB:N>L;RULE_ONLY:W;SUB:E>AE;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""격리돼썯꺼드뇨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>G;SUB:N>L;SUB:NG>N,1,1,1,1,0,0,0,0,0,"[""격리시리라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:EU_G,1,1,1,0,0,0,0,1,0,"[""현진거늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:M,1,1,1,0,1,0,0,0,0,"[""계란감만""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:W;SUB:NG>G;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""성균관대학꾜""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:W;SUB:NG>N,1,1,1,0,0,1,0,0,0,"[""견궈닌가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:NG>N;SUB:N>NG,1,1,1,0,1,0,0,0,0,"[""명문공대드리""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:AE>E;RULE_ONLY:EU_G,1,1,1,1,0,0,0,0,0,"[""해외여행마늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:AE>E;RULE_ONLY:L,1,1,1,0,0,0,0,0,1,"[""해외여행객뜰로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:AE>E;SUB:N>NG;RULE_ONLY:N,1,1,1,0,0,0,1,0,0,"[""처태외여행지연는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:B;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""핍빡땅하면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:L;RULE_ONLY:P;SUB:B>Y,1,1,1,0,0,0,1,0,0,"[""필라평""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:L;SUB:M>N;SUB:B>P;RULE_ONLY:N,1,1,1,0,0,0,1,0,0,"[""필린피니언나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:NG;SUB:M>P;SUB:B>Y,1,1,1,0,0,0,0,0,1,"[""핑평모찌팓""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y;RULE_ONLY:N,1,1,1,0,0,0,0,1,0,"[""피폐해젼는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:S;SUB:SS>Y;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""커피이쇼샤베""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:Y;RULE_ONLY:H,1,1,1,0,0,1,0,0,0,"[""피료할지는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:Y;RULE_ONLY:N,1,1,1,0,0,1,0,0,0,"[""픽쎠니언나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:Y;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""피료해썬냐면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:D>T;RULE_ONLY:Y;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""컴피티셔닌가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:J>D;RULE_ONLY:Y;RULE_ONLY:Y,1,1,1,0,0,0,0,0,1,"[""피맏꼬리냐면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:M>N,1,1,1,0,1,0,0,0,0,"[""피비아랜비라는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:SS>S;RULE_ONLY:G;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""피식때학꾜의""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:SS>S;RULE_ONLY:Y,1,1,1,0,0,0,0,1,0,"[""피식쑈라는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;RULE_ONLY:W;RULE_ONLY:AE;SUB:E>N,1,1,1,0,0,0,1,0,0,"[""이슈됀는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;RULE_ONLY:W;RULE_ONLY:W;RULE_ONLY:Y,1,1,1,0,0,0,0,1,0,"[""이슈화되며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;RULE_ONLY:W;RULE_ONLY:W;SUB:E>AE;SUB:B>P,1,1,1,1,0,0,0,0,0,"[""이슈화됃따시피""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;SUB:NG>N,1,1,1,0,1,0,0,0,0,"[""모새카든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>S;SUB:Y>W;RULE_ONLY:G,1,1,1,0,1,0,0,0,0,"[""부숴먹꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:D,1,1,1,0,0,1,0,0,0,"[""티켇치고는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:EO;RULE_ONLY:L,1,1,1,0,0,0,0,0,1,"[""티뭔들로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:EO;SUB:N>NG,1,1,1,0,0,0,0,0,1,"[""티뭔드리랑도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:G;RULE_ONLY:Y,1,1,1,0,0,1,0,0,0,"[""주택까죠""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:L;SUB:N>Y,1,1,1,0,1,0,0,0,0,"[""지탱려기""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;RULE_ONLY:W;SUB:NG>N,1,1,1,0,0,0,0,1,0,"[""아이티응용공학꽈라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;SUB:B>P;SUB:NG>N,1,1,1,0,0,0,0,1,0,"[""챋찌티피라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;SUB:M>N,1,1,1,0,1,0,0,0,0,"[""티원바께""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;SUB:M>NG;SUB:NG>N,1,1,1,0,0,0,1,0,0,"[""멜팅바민가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:E>AE;RULE_ONLY:K;SUB:G>W,1,1,1,0,0,0,0,0,1,"[""자애배콰저메""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:E>AE;RULE_ONLY:Y;RULE_ONLY:H;RULE_ONLY:Y;SUB:M>N,1,1,1,0,0,0,0,1,0,"[""왜냐하면본저는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:EO>Y;SUB:I>EO;RULE_ONLY:N,1,1,1,0,1,0,0,0,0,"[""협쌍핸나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:EO>Y;SUB:I>EO;RULE_ONLY:Y,1,1,1,0,0,1,0,0,0,"[""협쌍하면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:G>K;RULE_ONLY:T;SUB:D>Y,1,1,1,0,0,1,0,0,0,"[""버킫쓰튜디오""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:G>K;SUB:A>W;SUB:D>A;SUB:Y>S,1,1,1,0,0,0,0,0,1,"[""스콰싀""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:G>K;SUB:M>N,1,1,1,0,1,0,0,0,0,"[""버킨배근""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:D,1,1,1,0,0,1,0,0,0,"[""맏뿌딛치는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:D;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""맏뿌딛치면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:L;RULE_ONLY:Y;RULE_ONLY:Y,1,1,1,0,0,0,1,0,0,"[""맏낄려며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:N;RULE_ONLY:W,1,1,1,0,1,0,0,0,0,"[""맏따안나봐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:N;RULE_ONLY:Y,1,1,1,0,1,0,0,0,0,"[""맏껜느냐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:T;SUB:D>Y,1,1,1,0,0,0,0,1,0,"[""맏뿌디텨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:Y;RULE_ONLY:L,1,1,1,1,0,0,0,0,0,"[""맏껴달라고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:N,1,1,1,1,0,0,0,0,0,"[""맏껴줜는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;SUB:D>CH;SUB:NG>N,1,1,1,1,0,0,0,0,0,"[""맏춰주는구나라는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:JJ>D;RULE_ONLY:M,1,1,1,0,0,1,0,0,0,"[""읻께끔만""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:JJ>D;RULE_ONLY:W;RULE_ONLY:Y,1,1,1,0,0,1,0,0,0,"[""읻께된다면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:JJ>D;RULE_ONLY:W;SUB:E>AE,1,1,1,0,1,0,0,0,0,"[""읻께돼""]"
